index,Ganancia bruta,Ganancia (pérdida),Ingresos de actividades ordinarias,Costo de ventas,Patrimonio total,Total pasivos,Total de activos,Ganancias acumuladas,Pasivos corrientes totales,Activos corrientes totales,Sector,event
2962,2545867.0,484087.3333333333,7681885.0,5136018.0,2173451.0,823140.0,2996591.0,2098451.0,723436.6666666666,1826520.6666666667,M,0.0
4641,3284333.333333333,181666.66666666663,19420333.33333333,16136000.0,7304666.666666667,8598000.0,15902666.666666666,2422333.333333333,8598000.0,11868666.666666666,G,0.0
3488,1703475.0,155286.33333333334,10116002.0,8412527.0,3064040.6666666665,3873160.3333333335,6937201.0,-229927.3333333333,3787374.3333333335,5486457.666666667,J,0.0
19971,0.0,-59841.0,0.0,0.0,19371712.0,4271229.0,23642941.0,-69349.0,1423.0,23642941.0,L,0.0
18394,-287373.0,-412255.0,0.0,287373.0,-1020226.0,1770169.0,749943.0,-8096128.0,149626.0,745359.0,F,0.0
4107,817900.6666666666,121364.33333333331,817900.6666666666,,9361285.666666666,192769.3333333333,9554055.0,6471333.0,192769.3333333333,505861.0,L,0.0
18972,182834.0,-259680.0,589234.0,406400.0,1718557.0,1512834.0,3231391.0,243625.0,1512834.0,1850353.0,F,0.0
15256,232043.0,167954.0,232043.0,0.0,2993976.5,3009423.0,6003399.5,1778685.5,3009423.0,1368544.5,K,0.0
15775,1117543.0,157834.0,3444718.0,2327175.0,2247473.0,434580.0,2682053.0,1633016.0,308817.0,1028618.0,C,0.0
16632,613673.0,89602.0,3906472.0,3292799.0,788788.0,1817123.0,2605911.0,716809.0,1811187.0,2254043.0,G,0.0
14957,7240394.5,1605883.5,14488520.5,7248126.0,3689912.0,6889074.0,10578986.0,2053503.0,6857083.5,8328285.0,N,0.0
2050,4107177.3333333335,826137.6666666666,25301555.33333333,21194378.0,2911133.333333333,4911197.666666667,7822331.0,1421699.3333333333,3501142.6666666665,3452444.6666666665,B,0.0
20149,552610.0,43404.0,552610.0,,3201650.0,425513.0,3627163.0,387250.0,57615.0,123339.0,L,0.0
1988,-224863.0,-2738587.0,4871598.0,5096461.0,-3638290.0,19392195.0,15753905.0,-6138290.0,19069101.0,3383420.0,C,1.0
8752,2011468.6666666667,-502416.0,2011818.6666666667,525.0,34146.666666666664,1091320.0,1125466.6666666667,-1628186.6666666667,804245.3333333334,538775.3333333334,R,0.0
13821,783010.5,71893.5,1205219.5,422209.0,1335145.5,1853131.5,3188277.0,933581.5,1853131.5,2719052.5,G,0.0
7205,2886063.0,410009.0,5013437.333333333,2127374.333333333,13843746.333333334,1509380.0,15353126.333333334,12499990.333333334,982293.6666666666,6880843.666666667,B,0.0
5164,2725186.333333333,163317.66666666666,2725186.333333333,0.0,996210.6666666666,1487111.0,2483321.6666666665,950303.6666666666,1263623.3333333333,1559364.6666666667,L,0.0
4793,4979545.0,-295300.3333333333,13365972.333333334,8386427.333333333,5390490.0,5518861.666666667,10909351.666666666,3164889.0,2775033.333333333,2342589.333333333,C,0.0
1929,3809451.0,5171266.666666667,22217037.33333333,18407586.33333333,23384121.666666668,13038027.333333334,36422149.0,18662819.0,6280287.333333333,4190812.6666666665,A,0.0
20228,0.0,0.0,0.0,0.0,1581478.0,2552002.0,4133480.0,581478.0,79710.0,4118257.0,F,0.0
17851,137004.0,209566.0,137004.0,0.0,6092182.0,463121.0,6555303.0,3501836.0,58030.0,288108.0,A,0.0
5905,945636.6666666666,102553.0,1795249.6666666667,849613.0,1921803.6666666667,10387089.0,12308892.666666666,396636.0,4732774.333333333,10547857.333333334,F,0.0
11260,482373.0,27678.0,1113254.0,630881.0,57084.0,174555.0,231639.0,47084.0,155255.0,197229.0,G,0.0
15125,166186.0,2921.5,219400.5,53214.5,9332.0,1240442.5,1249774.5,5332.0,837110.5,1090210.5,N,0.0
15186,728219.0,41240.5,3832073.5,3103854.5,380649.5,6883795.0,7264444.5,84887.5,6882913.0,7236892.5,G,0.0
10046,4472997.0,265914.5,5733683.0,1260686.0,1585607.0,984755.0,2570362.0,778554.0,754581.0,1207939.5,F,0.0
7607,2412144.6666666665,351787.6666666667,6477655.666666667,4065511.0,3688916.6666666665,2369476.0,6058392.666666667,510728.6666666667,807944.0,4602518.333333333,C,0.0
4126,210319.3333333333,52559.333333333336,210319.3333333333,0.0,646806.3333333334,40773.66666666666,687580.0,191995.3333333333,40773.66666666666,246692.66666666663,M,0.0
442,158858.0,-1215998.6666666667,158858.0,0.0,20220328.666666668,2684372.6666666665,22904701.33333333,17616420.0,524642.0,143392.33333333334,A,0.0
7656,1545289.0,203218.66666666663,10697676.0,9152387.0,2281829.333333333,4642084.0,6923913.333333333,2017270.3333333333,3637789.6666666665,6871655.666666667,G,0.0
13545,2458762.5,324196.5,5531710.0,3072947.5,3681238.5,2439530.0,6120768.5,1838885.0,1084954.0,2801950.5,C,0.0
2762,4754247.0,1918996.0,14230747.666666666,9476500.666666666,14185214.333333334,2657517.0,16842731.333333332,4616434.0,2657517.0,12991541.0,C,0.0
19790,269117.0,141480.0,4125021.0,3855904.0,473954.0,329074.0,803028.0,137185.0,329074.0,799039.0,H,0.0
3702,1179748.6666666667,-119087.0,1179748.6666666667,0.0,2783889.333333333,3548060.6666666665,6331950.0,-382380.6666666667,3548060.6666666665,4160184.0,L,0.0
19806,108923.0,-303034.0,108923.0,,266078.0,714255.0,980333.0,-451530.0,22724.0,196001.0,M,0.0
4586,0.0,-84828.33333333333,0.0,0.0,19767006.666666668,236279.3333333333,20003286.0,19499237.666666668,235254.3333333333,19839100.666666668,A,0.0
18214,0.0,-304874.0,0.0,,739946.0,2193880.0,2933826.0,656946.0,27872.0,10170.0,G,0.0
1663,4845425.333333333,80180.33333333333,7450541.333333333,2605116.0,917393.3333333334,1229599.0,2146992.333333333,837078.3333333334,925164.0,1725725.6666666667,N,0.0
11323,635182.0,26514.0,961347.0,326165.0,580028.0,88062.0,668090.0,493599.0,88062.0,268664.0,C,0.0
18387,338431.0,-95672.0,338431.0,0.0,1028710.0,1757125.0,2785835.0,-35671.0,602688.0,2168895.0,M,0.0
12614,1437518.3333333333,796690.6666666666,7878848.0,6441329.666666667,1734017.6666666667,6220719.666666667,7954737.333333333,1325040.6666666667,528055.0,7810111.666666667,F,0.0
15957,1240447.0,525678.0,3557441.0,2316994.0,2544023.0,931598.0,3475621.0,2529023.0,379544.0,1554080.0,G,0.0
16046,1475846.0,389661.0,3243508.0,1767662.0,2592719.0,570290.0,3163009.0,2142719.0,431749.0,1991935.0,M,0.0
17797,103584.0,108874.0,506862.0,403278.0,3501150.0,448836.0,3949986.0,1750941.0,219671.0,210319.0,A,0.0
14674,1931492.5,137876.0,5108896.0,3177403.5,1636525.5,1090462.0,2726987.5,538607.5,559161.0,1646895.0,C,0.0
13093,0.0,-250486.3333333333,0.0,0.0,2470390.0,433926.0,2904316.0,-3717270.3333333335,240668.0,2761024.6666666665,B,0.0
7150,4161630.0,641570.3333333334,10069629.333333334,5907999.333333333,5180041.666666667,1542381.6666666667,6722423.333333333,673810.0,1493950.3333333333,5392539.0,C,0.0
3850,929447.6666666666,190297.0,929447.6666666666,,5448854.666666667,3324599.0,8773453.666666666,1185174.6666666667,1718332.6666666667,566714.0,L,0.0
17835,583195.0,81279.0,583195.0,0.0,863624.0,95710.0,959334.0,593519.0,69769.0,144692.0,L,0.0
1049,9716508.333333334,608481.3333333334,56458411.333333336,46741903.0,4954888.666666667,16727759.0,21682647.666666668,776915.6666666666,13947443.0,18813795.666666668,G,0.0
13303,318841.5,-78183.0,2540870.0,2222028.5,329525.5,814927.5,1144453.0,-357251.5,384345.0,823634.0,G,0.0
5866,15912109.333333334,377089.3333333333,31448450.33333333,15536341.0,14619484.0,17169192.333333332,31788676.33333333,9380503.0,11755640.666666666,17782509.666666668,C,0.0
347,17378164.333333332,468906.0,44701931.333333336,27323767.0,18771424.666666668,22559261.0,41330685.66666666,16627206.0,20275120.0,31224926.666666668,C,0.0
12483,780543.0,17408.333333333332,780543.0,0.0,392593.6666666667,2901810.6666666665,3294404.333333333,241382.66666666663,1259022.0,2499272.333333333,L,0.0
11194,1470966.0,691277.0,1470966.0,,22087645.0,7056768.0,29144413.0,10977884.0,5542026.0,1141447.0,L,0.0
15459,574352.0,234431.0,4844626.0,4270274.0,640325.5,1924461.5,2564787.0,636325.5,1924317.5,2564787.0,S,0.0
18685,169250.0,-994186.0,3251378.0,3082128.0,-3501731.0,4086517.0,584786.0,-5109682.0,3588844.0,580240.0,G,0.0
2423,17841585.0,5674695.666666667,53508653.66666666,35667068.666666664,7310095.333333333,27686519.33333333,34996614.666666664,4581893.333333333,23275513.666666668,31701321.666666668,G,0.0
9800,5823786.5,849280.0,10124529.5,4300743.0,3806605.0,4567272.5,8373877.5,1313571.0,2601139.0,3444631.5,C,0.0
9336,787446.0,195091.3333333333,1175168.3333333333,387722.3333333333,1270555.0,7874150.0,9144705.0,-4474407.333333333,173533.66666666666,1812074.0,G,0.0
9674,7366165.0,1038956.6666666666,32901338.0,25535173.0,22959955.33333333,14529508.666666666,37489464.0,7591119.333333333,8008559.0,10247025.333333334,C,0.0
17071,298000.0,77058.0,298000.0,0.0,3480993.0,1625233.0,5106226.0,2902682.0,241415.0,4803826.0,J,0.0
7496,-257755.3333333333,-1041620.3333333334,11291934.0,11549689.333333334,-154520.0,4947403.666666667,4792883.666666667,-3147626.333333333,4947403.666666667,4792883.666666667,M,0.0
13441,743567.5,37627.5,6603454.5,5859887.0,3523966.5,5626748.0,9150714.5,-525009.5,1013796.0,2795733.5,F,0.0
13128,807063.0,222003.3333333333,12344204.0,11537141.0,1849137.6666666667,6616454.0,8465591.666666666,683052.3333333334,3908465.0,4734192.0,A,0.0
13922,324316.5,111428.5,987614.5,663298.0,164729.0,874675.0,1039404.0,147229.0,874675.0,1036898.5,K,0.0
15687,300931.0,79288.0,300931.0,0.0,919828.0,390295.0,1310123.0,224213.0,390295.0,1234123.0,M,0.0
11338,339072.0,-86494.0,339072.0,,2342848.0,124384.0,2467232.0,1281161.0,124384.0,746949.0,M,0.0
4409,1037972.0,-39509.0,1704144.0,666172.0,381971.0,1133386.3333333333,1515357.3333333333,-321287.0,851769.6666666666,1058745.6666666667,C,0.0
5602,12036847.0,1942058.6666666667,61568473.66666666,49531626.66666666,11936158.666666666,14660385.333333334,26596544.0,9456494.333333334,12821887.666666666,15979113.666666666,G,0.0
19785,1499916.0,4958.0,4704181.0,3204265.0,145570.0,2397281.0,2542851.0,-1458440.0,2104267.0,2235300.0,G,0.0
9994,1636804.5,248394.0,2935155.0,1298350.5,4933250.0,4164803.5,9098053.5,1058359.0,409783.5,5213702.5,F,0.0
10020,1089432.0,450831.5,3460240.0,2370808.0,12702867.0,937312.0,13640179.0,6027833.5,261042.0,1955448.5,A,0.0
4260,4082907.3333333335,1279058.0,24803993.666666668,20721086.33333333,7435267.333333333,8487745.666666666,15923013.0,2386244.6666666665,8428352.666666666,8099647.0,G,0.0
11286,267271.0,-32931.0,870080.0,602809.0,342594.0,288316.0,630910.0,175795.0,288316.0,599663.0,G,0.0
12957,13769446.333333334,1797950.6666666667,75804042.0,62034595.66666666,9824525.666666666,37878904.66666666,47703430.333333336,3458907.333333333,35193983.333333336,43783703.0,J,0.0
18250,202933.0,126533.0,202933.0,,496659.0,86734.0,583393.0,-193212.0,27514.0,52571.0,L,0.0
18811,839109.0,-478588.0,4298592.0,3459483.0,700870.0,5251736.0,5952606.0,211775.0,2225444.0,1002363.0,C,0.0
13118,173342.33333333334,208559.0,173342.33333333334,0.0,2600351.6666666665,4528958.333333333,7129310.0,2000351.6666666667,2046278.0,2282332.0,L,0.0
13062,0.0,47916.333333333336,0.0,0.0,457568.6666666667,3026681.0,3484249.6666666665,326284.3333333333,2456349.333333333,1884114.3333333333,F,0.0
10080,1005212.0,224525.5,6717481.5,5712269.5,740780.5,5164678.0,5905458.5,0.0,2934715.0,5230407.5,F,0.0
17940,776477.0,-186997.0,3809807.0,3033330.0,367323.0,1684134.0,2051457.0,-201721.0,1595917.0,1610058.0,G,0.0
14817,515026.5,-10862.0,9037197.5,8522171.0,270051.5,3332031.0,3602082.5,51271.0,1076286.0,1841700.5,G,0.0
8958,-77547.33333333333,-5458453.333333333,1672116.0,1749663.3333333333,12439267.333333334,5104658.666666667,17543926.0,-25268772.666666668,3632396.3333333335,15785093.0,B,0.0
10042,100342.5,63813.0,1777951.5,1677609.0,340343.5,2138969.5,2479313.0,220995.0,2138969.5,2479313.0,F,0.0
4836,114100.0,1438252.0,114100.0,0.0,48265636.0,2707173.333333333,50972809.333333336,29156238.33333333,714505.6666666666,12019927.666666666,L,0.0
4513,2344934.6666666665,34421.666666666664,29561485.666666668,27216551.0,1788769.6666666667,7402434.333333333,9191204.0,918970.0,5521003.0,5414770.0,N,0.0
8418,422543.6666666667,54579.66666666666,422543.6666666667,,4439115.333333333,3019134.333333333,7458249.666666667,4022473.0,2056209.3333333333,2031788.6666666667,L,0.0
972,35202145.666666664,7286781.0,65733109.0,30530963.33333333,115024109.66666669,40756714.333333336,155780824.0,48990337.0,26565439.666666668,57574456.333333336,G,0.0
9781,0.0,-57305.5,0.0,0.0,1848850.0,186730.5,2035580.5,-159831.0,112302.5,521230.5,B,0.0
19776,0.0,-517685.0,0.0,0.0,-613911.0,9837198.0,9223287.0,-1074565.0,23442.0,642296.0,G,0.0
9695,548469.6666666666,46423.0,548469.6666666666,0.0,4236713.0,181053.66666666663,4417766.666666667,174546.33333333334,173834.0,451740.0,L,0.0
9150,4080968.3333333335,243760.0,12632446.666666666,8551478.333333334,64477.333333333336,7493008.666666667,7557486.0,-4267512.666666667,7493008.666666667,6629372.0,J,0.0
365,2585507.0,141569.66666666666,6707300.666666667,4121793.6666666665,4893049.666666667,6796564.333333333,11689614.0,1916905.6666666667,1880991.6666666667,7920761.666666667,G,0.0
12658,4296009.0,35666.0,10414465.0,6118456.0,2334709.0,7812560.0,10147269.0,1222519.0,5749316.0,6462607.0,M,1.0
18989,461632.0,61292.0,1660538.0,1198906.0,2779399.0,2413658.0,5193057.0,209787.0,934868.0,1327498.0,G,0.0
1812,3721706.6666666665,199014.0,27620270.33333333,23898563.666666668,1534393.6666666667,5026025.666666667,6560419.333333333,729487.6666666666,5026025.666666667,6360014.666666667,G,0.0
5003,3917560.0,65872.0,6204046.333333333,2286486.333333333,33401729.33333333,14585508.333333334,47987237.66666666,29492036.0,3339293.6666666665,12327985.0,G,0.0
11899,401904.0,-422512.0,401904.0,,3696500.0,2020440.0,5716940.0,3196500.0,374278.0,929139.0,L,0.0
9082,5557423.333333333,1297271.6666666667,198925533.66666663,193368110.3333333,1744275.6666666667,93926797.66666669,95671073.33333331,741753.6666666666,82646970.33333333,91303217.33333331,G,0.0
18870,0.0,-133053.0,0.0,,4089155.0,875624.0,4964779.0,2757758.0,875624.0,4080197.0,M,0.0
2850,290192.3333333333,115651.0,290192.3333333333,,13228088.0,1292920.3333333333,14521008.333333334,11251847.666666666,1246393.0,3509021.333333333,L,0.0
869,5696107.0,329862.6666666667,21555038.33333333,15858931.333333334,2661030.333333333,8710754.666666666,11371785.0,1041394.3333333334,5161655.0,6789952.333333333,N,0.0
9197,275572.6666666667,27448.0,719766.0,666290.0,2526935.6666666665,4835950.333333333,7362886.0,2496935.6666666665,4835950.333333333,1050789.6666666667,L,0.0
9306,186264.3333333333,29028.33333333333,469061.0,282796.6666666667,4100666.0,112584.0,4213250.0,-26376.0,112584.0,535402.6666666666,L,0.0
10450,456576.0,122710.5,2631150.5,2174574.5,12485490.0,3387006.0,15872496.0,10546131.0,1485661.0,7409571.5,A,0.0
15423,0.0,-78277.5,0.0,0.0,7310687.0,5115231.5,12425918.5,-452463.0,5115231.5,177157.0,L,0.0
14128,2388119.5,235624.5,5276574.0,2888454.5,4822221.0,1242720.0,6064941.0,1545962.0,1242720.0,3369713.5,M,0.0
4679,540493.0,3806.0,547863.6666666666,11056.0,6242159.666666667,204849.0,6447008.666666667,130359.66666666669,38531.66666666666,138806.0,L,0.0
8559,3416025.333333333,416290.3333333333,14916194.0,11500168.666666666,6759381.0,5866220.666666667,12625601.666666666,-601721.6666666666,3500320.0,3928370.6666666665,C,0.0
3311,5974710.333333333,311843.0,10704947.333333334,4730237.0,4703714.666666667,6174960.0,10878674.666666666,2023181.0,5448730.333333333,9204811.0,C,0.0
8718,1927386.0,169565.66666666666,3696754.0,1769368.0,4591944.666666667,6869185.666666667,11461130.333333334,774719.6666666666,548667.6666666666,712886.3333333334,J,0.0
18569,2371872.0,457655.0,2371872.0,0.0,1141885.0,292262.0,1434147.0,1041885.0,292262.0,1399560.0,M,0.0
6716,3828442.6666666665,1454145.0,24643337.33333333,20814894.666666668,11590710.333333334,4376334.333333333,15967044.666666666,11444154.333333334,3347175.0,13999667.0,I,0.0
10766,2907789.5,-3038037.5,6569865.0,3662075.5,12658587.5,2409546.0,15068133.5,-6045013.5,2241267.5,9863614.0,G,0.0
3277,418912.0,313725.3333333333,5636010.666666667,5217098.666666667,1407889.0,1494695.6666666667,2902584.6666666665,-2284196.0,1287346.0,2554342.6666666665,C,0.0
18540,0.0,-2845.0,0.0,0.0,139761.0,180454.0,320215.0,-10239.0,180454.0,320215.0,F,0.0
10125,938102.5,49089.5,938543.5,441.0,907264.0,5238099.5,6145363.5,-609240.0,4289882.5,4974050.0,G,0.0
1773,5797730.0,1224164.6666666667,20190065.33333333,14392335.333333334,7796135.333333333,4059798.3333333335,11855933.666666666,3730782.0,3239034.333333333,8764103.0,G,0.0
8774,629552.3333333334,413724.3333333333,16123637.333333334,15494085.0,676230.6666666666,12287666.666666666,12963897.333333334,425437.0,10011879.666666666,12594216.0,F,0.0
11543,493635.0,-2047.0,555118.0,61483.0,6878513.0,2935348.0,9813861.0,3412013.0,427558.0,237008.0,L,0.0
19389,25419096.0,-21877779.0,42413792.0,16994696.0,37924.0,9513.0,47437.0,,9513.0,26666.0,M,0.0
14217,2253426.5,292076.5,5660881.5,3407455.0,1512757.5,2764688.0,4277445.5,1458529.0,1689659.5,3864117.5,C,0.0
18022,1165391.0,533617.0,2210766.0,1045375.0,4336256.0,421414.0,4757670.0,671635.0,421414.0,1369770.0,A,0.0
8503,1890963.6666666667,-17551.333333333332,6380902.0,4489938.333333333,406949.0,2412241.333333333,2819190.333333333,252143.3333333333,2328185.6666666665,2788468.0,G,0.0
2510,1002362.0,416309.6666666667,2648614.0,1646252.0,14136099.333333334,2815582.6666666665,16951682.0,11369069.0,592098.0,11075986.666666666,A,0.0
4337,13428279.0,436091.6666666667,41690323.333333336,28262044.33333333,24621897.0,18503593.666666668,43125490.66666666,22420311.0,15691622.666666666,26725098.33333333,C,0.0
19933,0.0,138228.0,0.0,,1770834.0,1074515.0,2845349.0,251431.0,1074515.0,1980349.0,N,0.0
17936,4617.0,-66174.0,71589.0,66972.0,2366538.0,16539.0,2383077.0,790986.0,16539.0,1387783.0,G,0.0
19913,4284017.0,-3489557.0,13410425.0,9126408.0,12477072.0,64077562.0,76554634.0,-9872928.0,50061336.0,59860980.0,F,0.0
8501,778073.0,83018.0,778073.0,,2195654.333333333,5807032.333333333,8002686.666666667,485237.3333333333,258182.0,1889541.0,L,0.0
7957,5604392.0,594774.3333333334,37604278.0,31999886.0,6666167.666666667,25642967.0,32309134.666666668,4903422.666666667,14067870.666666666,25533484.666666668,G,0.0
15155,4467281.0,210699.0,4467281.0,0.0,243390.5,5984218.5,6227609.0,210699.0,5984218.5,6125517.0,M,0.0
12762,250568.0,78320.66666666667,328177.0,116413.5,2462553.6666666665,1453624.6666666667,3916178.3333333335,1267389.0,744517.6666666666,191352.66666666663,L,0.0
9833,1388196.0,357495.5,5815923.0,4427727.0,1718744.5,700789.5,2419534.0,911694.5,443471.0,2139179.0,G,0.0
11926,234508.0,76773.0,967265.0,732757.0,687642.0,937989.0,1625631.0,537642.0,397473.0,292756.0,B,0.0
1231,3927445.6666666665,1997863.3333333333,7103303.666666667,3175858.0,8532612.333333334,6274130.666666667,14806743.0,7534304.666666667,2779152.0,8718256.333333334,G,0.0
15951,431520.0,19554.0,2393540.0,1962020.0,741333.0,134665.0,875998.0,90254.0,127555.0,265230.0,G,0.0
16268,1605452.0,340400.0,4022574.0,2417122.0,1910265.0,1461585.0,3371850.0,1014620.0,1308385.0,1731864.0,G,0.0
6406,5620835.333333333,915449.0,13333599.0,7712763.666666667,5077632.666666667,13776260.0,18853892.666666668,3187598.0,13419838.333333334,17192068.666666668,N,0.0
7702,2526932.0,886858.3333333334,13900431.333333334,11373499.333333334,4511649.333333333,4610054.666666667,9121704.0,2986167.0,1770889.0,4493274.0,A,0.0
8575,0.0,44107.0,0.0,0.0,6517006.333333333,765223.6666666666,7282230.0,3532476.333333333,76082.66666666667,49012.0,L,0.0
5821,4719329.0,455707.0,8605011.0,3885682.0,2678598.0,4623853.0,7302451.0,1951571.0,4553346.333333333,4443937.0,C,0.0
18774,878500.0,-43715.0,3055852.0,2177352.0,1170621.0,791218.0,1961839.0,-3134878.0,791218.0,1614900.0,M,0.0
4909,5374534.666666667,1630598.3333333333,10272013.666666666,4897479.0,7536978.0,3155203.6666666665,10692181.666666666,7386978.0,2126340.0,8922676.666666666,G,0.0
7356,2191257.0,-29592.33333333333,18438073.666666668,16246816.666666666,19095111.33333333,2791963.333333333,21887074.666666668,6421795.0,2791963.333333333,438088.6666666667,G,0.0
17468,1895737.0,-179748.0,3753259.0,1857522.0,2801774.0,3778786.0,6580560.0,-273018.0,2781517.0,3603885.0,C,0.0
10610,451670.5,330805.5,576757.0,125086.5,16552542.5,10314.5,16562857.0,14971457.5,8751.5,498545.0,A,0.0
15445,125000.0,-1517577.0,125000.0,,245980.5,31657282.0,31903262.5,-1954019.5,25383054.5,3161677.5,F,0.0
13197,670462.6666666666,89068.0,3890540.0,3220077.333333333,2360645.333333333,4382595.333333333,6743240.666666667,323934.3333333333,304024.3333333333,6739172.333333333,F,0.0
20290,692802.0,-103171.0,1343058.0,650256.0,-8641.0,837203.0,828562.0,-122701.0,541162.0,206658.0,I,0.0
17674,745206.0,65367.0,2298186.0,1552980.0,931202.0,2330456.0,3261658.0,643736.0,1261590.0,1084163.0,C,0.0
3381,778314.0,348691.3333333333,16272813.666666666,15494499.666666666,3187571.6666666665,14865983.666666666,18053555.33333333,1090949.3333333333,14567495.333333334,16312123.333333334,F,0.0
7141,957993.3333333334,1375071.0,957993.3333333334,0.0,15935812.333333334,1553146.6666666667,17488959.0,15233283.0,160319.33333333334,759417.3333333334,H,0.0
12548,914688.0,26462.0,2287428.333333333,1372740.3333333333,3969990.3333333335,143305.0,4113295.3333333335,291980.3333333333,143305.0,1027679.6666666666,L,0.0
18299,50370.0,-4738.0,261400.0,211030.0,411828.0,4154817.0,4566645.0,398210.0,1996472.0,4566645.0,G,0.0
18898,277456.0,80982.0,277456.0,0.0,4095475.0,934465.0,5029940.0,-4237942.0,934465.0,2445988.0,K,0.0
4319,1285277.6666666667,291808.6666666667,3008631.6666666665,1723354.0,15449098.666666666,615962.0,16065060.666666666,13486748.333333334,575924.3333333334,1433444.0,G,0.0
11804,3725854.0,1185603.0,34641774.0,30915920.0,2411068.0,7239810.0,9650878.0,1184015.0,3576064.0,8766840.0,C,0.0
18720,-11879.0,-71717.0,0.0,11879.0,4015452.0,21063.0,4036515.0,-559784.0,21063.0,3105028.0,A,0.0
17382,7889.0,-383547.0,283575.0,275686.0,272971.0,774372.0,1047343.0,28164.0,749245.0,1040840.0,C,0.0
5748,5809050.333333333,1642547.6666666667,19536150.33333333,13727100.0,9858879.333333334,4867038.0,14725917.333333334,6134750.0,3637001.3333333335,7487978.666666667,C,0.0
9819,1051743.5,-56232.5,2630771.0,1579027.5,1430275.5,830668.0,2260943.5,1124392.5,563271.0,1337423.0,F,0.0
14992,2252137.0,678792.5,2688607.0,436470.0,2310886.0,3383158.5,5694044.5,1769508.5,3383158.5,5659936.5,H,0.0
14095,437720.0,6659.5,729433.0,291713.0,429452.5,257079.0,686531.5,101959.0,185187.0,453478.5,J,0.0
4040,3721246.3333333335,2215652.333333333,30520587.0,26799340.666666668,31779252.0,17223029.333333332,49002281.333333336,12911583.333333334,12251685.333333334,6150335.0,C,0.0
9396,729156.0,-5669.333333333333,729156.0,,8669267.0,2896231.0,11565498.0,117544.0,2317906.6666666665,510128.6666666667,L,0.0
9757,854766.5,118648.0,3172055.0,2317288.5,1518579.5,859607.5,2378187.0,870304.0,618095.5,1351748.0,G,0.0
17985,3728287.0,181908.0,3759237.0,30950.0,964452.0,3441287.0,4405739.0,393085.0,3246284.0,3248880.0,H,0.0
10958,2055670.0,-1825856.5,2055670.0,0.0,33658300.0,10166805.5,43825105.5,-3807014.5,5772553.0,2837376.0,L,0.0
4950,2896092.333333333,360388.0,6067431.666666667,3171339.333333333,3435159.0,2459745.6666666665,5894904.666666667,-1202258.6666666667,1399129.0,3499058.6666666665,C,0.0
15669,105039.0,-5841365.0,105039.0,,778221.0,55102.0,833323.0,-13895107.0,24587.0,259711.0,L,0.0
6375,3095838.6666666665,274852.0,21854400.0,18758561.33333333,3010558.333333333,6508955.0,9519513.333333334,317397.3333333333,5296243.333333333,6249473.666666667,G,0.0
12098,57597.0,8353.0,318191.0,260594.0,1921378.0,2304831.0,4226209.0,774056.0,1204831.0,4226209.0,F,0.0
3508,4490994.0,888592.3333333334,12584677.666666666,8093683.666666667,4970417.0,7648277.0,12618694.0,4391305.333333333,5290801.0,4992433.0,C,0.0
7246,2878945.333333333,531993.6666666666,7719253.666666667,4840308.333333333,5278080.333333333,5987259.333333333,11265339.666666666,2953726.6666666665,2968885.0,7618137.0,F,0.0
12576,220775.0,-243567.0,2748657.0,2527882.0,1511141.0,2912944.0,4424085.0,655252.0,223241.0,3609089.0,G,1.0
3529,3134707.6666666665,443574.0,18307408.666666668,15172701.0,7333326.333333333,6008150.0,13341476.333333334,3794943.0,3401666.0,8370381.333333333,I,0.0
12618,17658393.666666668,4598034.0,99568891.33333331,81910497.66666667,12729374.0,22112791.0,34842165.0,9500453.0,21351484.33333333,19484843.666666668,G,0.0
7295,162993.33333333334,612154.3333333334,3191510.0,3028516.6666666665,14806259.333333334,2788243.333333333,17594502.666666668,7041662.666666667,2771545.0,3506636.0,K,0.0
15667,344442.0,113046.0,1047166.0,702724.0,5680680.0,537617.0,6218297.0,5123946.0,80869.0,914397.0,C,0.0
1288,2418698.0,823542.6666666666,9548261.666666666,7129563.666666667,6804282.333333333,1697647.6666666667,8501930.0,1578964.6666666667,1697647.6666666667,6891952.666666667,C,0.0
5272,-188555.0,-420447.0,1061232.0,1249787.0,10059010.0,14745304.0,24804314.0,-682327.0,5669184.0,4312921.0,A,1.0
17766,2296811.0,336498.0,4128946.0,1832135.0,1443363.0,2662510.0,4105873.0,984867.0,1862510.0,3183264.0,G,0.0
10587,2464410.5,1182806.0,13105183.5,10640773.0,3936899.5,3828294.5,7765194.0,1271285.0,1688013.5,5259540.5,F,0.0
16626,1166801.0,81550.0,3749526.0,2582725.0,4176893.0,833494.0,5010387.0,23428.0,833494.0,1917935.0,C,0.0
4266,277045.0,-55043.0,436006.0,158961.0,1768668.3333333333,6452355.0,8221023.333333333,356408.3333333333,6452355.0,1347772.6666666667,E,0.0
1106,3427501.0,543431.3333333334,8608261.0,5180760.0,3803044.6666666665,3244098.6666666665,7047143.333333333,3702357.0,2787579.333333333,6951625.666666667,G,0.0
10038,3310807.5,-95640.5,7291812.5,3981005.0,3336503.5,4168499.0,7505002.5,-6543046.0,3542182.0,4421570.0,H,0.0
8130,487681.0,-196194.0,4156750.0,3669069.0,1561627.0,6700401.0,8262028.0,-2298150.0,1908389.0,2540298.0,N,1.0
9018,622515.0,-388317.0,6034672.0,5412157.0,667950.0,2497791.0,3165741.0,-388316.0,2288177.0,2835643.0,A,1.0
